16.15,72.95
16.25,72.95
16.35,72.95
16.45,72.95
16.55,72.95
16.65,72.95
16.75,72.95
16.85,72.95
16.95,72.95
17.05,72.95
17.15,72.95
17.25,72.95
17.35,72.95
17.45,72.95
17.55,72.95
17.65,72.95
17.75,72.95
17.85,72.95
17.95,72.95
18.05,72.95
18.15,72.95
18.25,72.95
18.35,72.95
18.45,72.95
18.55,72.95
18.65,72.95
18.75,72.95
18.85,72.95
18.95,72.95
19.05,72.95
19.15,72.95
19.25,72.95
19.35,72.95
19.45,72.95
19.55,72.95
19.65,72.95
19.75,72.95
19.85,72.95
19.95,72.95
20.05,72.95
20.15,72.95
20.25,72.95
20.35,72.95
20.45,72.95
20.55,72.95
20.65,72.95
20.75,72.95
20.85,72.95
20.95,72.95
21.05,72.95
21.15,72.95
21.25,72.95
21.35,72.95
10.35,72.85
10.45,72.85
10.55,72.85
10.65,72.85
10.75,72.85
10.85,72.85
10.95,72.85
11.05,72.85
11.15,72.85
11.25,72.85
11.35,72.85
11.45,72.85
11.55,72.85
11.65,72.85
11.75,72.85
11.85,72.85
11.95,72.85
12.05,72.85
12.15,72.85
12.25,72.85
12.35,72.85
12.45,72.85
12.55,72.85
12.65,72.85
12.75,72.85
12.85,72.85
12.95,72.85
13.05,72.85
13.15,72.85
13.25,72.85
13.35,72.85
13.45,72.85
13.55,72.85
13.65,72.85
13.75,72.85
13.85,72.85
13.95,72.85
14.05,72.85
14.15,72.85
14.25,72.85
14.35,72.85
14.45,72.85
14.55,72.85
14.65,72.85
14.75,72.85
14.85,72.85
14.95,72.85
15.05,72.85
15.15,72.85
15.25,72.85
15.35,72.85
15.45,72.85
15.55,72.85
15.65,72.85
15.75,72.85
15.85,72.85
15.95,72.85
16.05,72.85
16.15,72.85
16.25,72.85
16.35,72.85
16.45,72.85
16.55,72.85
16.65,72.85
16.75,72.85
16.85,72.85
16.95,72.85
17.05,72.85
17.15,72.85
17.25,72.85
17.35,72.85
17.45,72.85
17.55,72.85
17.65,72.85
17.75,72.85
17.85,72.85
17.95,72.85
18.05,72.85
18.15,72.85
18.25,72.85
18.35,72.85
18.45,72.85
18.55,72.85
18.65,72.85
18.75,72.85
18.85,72.85
18.95,72.85
19.05,72.85
19.15,72.85
19.25,72.85
19.35,72.85
19.45,72.85
19.55,72.85
19.65,72.85
19.75,72.85
19.85,72.85
19.95,72.85
20.05,72.85
20.15,72.85
20.25,72.85
20.35,72.85
20.45,72.85
20.55,72.85
20.65,72.85
20.75,72.85
20.85,72.85
20.95,72.85
21.05,72.85
21.15,72.85
21.25,72.85
21.35,72.85
21.45,72.85
21.55,72.85
21.65,72.85
21.75,72.85
21.85,72.85
21.95,72.85
22.05,72.85
22.15,72.85
22.25,72.85
9.85,72.75
9.95,72.75
10.05,72.75
10.15,72.75
10.25,72.75
10.35,72.75
10.45,72.75
10.55,72.75
10.65,72.75
10.75,72.75
10.85,72.75
10.95,72.75
11.05,72.75
11.15,72.75
11.25,72.75
11.35,72.75
11.45,72.75
11.55,72.75
11.65,72.75
11.75,72.75
11.85,72.75
11.95,72.75
12.05,72.75
12.15,72.75
12.25,72.75
12.35,72.75
12.45,72.75
12.55,72.75
12.65,72.75
12.75,72.75
12.85,72.75
12.95,72.75
13.05,72.75
13.15,72.75
13.25,72.75
13.35,72.75
13.45,72.75
13.55,72.75
13.65,72.75
13.75,72.75
13.85,72.75
13.95,72.75
14.05,72.75
14.15,72.75
14.25,72.75
14.35,72.75
14.45,72.75
14.55,72.75
14.65,72.75
14.75,72.75
14.85,72.75
14.95,72.75
15.05,72.75
15.15,72.75
15.25,72.75
15.35,72.75
15.45,72.75
15.55,72.75
15.65,72.75
15.75,72.75
15.85,72.75
15.95,72.75
16.05,72.75
16.15,72.75
16.25,72.75
16.35,72.75
16.45,72.75
16.55,72.75
16.65,72.75
16.75,72.75
16.85,72.75
16.95,72.75
17.05,72.75
17.15,72.75
17.25,72.75
17.35,72.75
17.45,72.75
17.55,72.75
17.65,72.75
17.75,72.75
17.85,72.75
17.95,72.75
18.05,72.75
18.15,72.75
18.25,72.75
18.35,72.75
18.45,72.75
18.55,72.75
18.65,72.75
18.75,72.75
18.85,72.75
18.95,72.75
19.05,72.75
19.15,72.75
19.25,72.75
19.35,72.75
19.45,72.75
19.55,72.75
19.65,72.75
19.75,72.75
19.85,72.75
19.95,72.75
20.05,72.75
20.15,72.75
20.25,72.75
20.35,72.75
20.45,72.75
20.55,72.75
20.65,72.75
20.75,72.75
20.85,72.75
20.95,72.75
21.05,72.75
21.15,72.75
21.25,72.75
21.35,72.75
21.45,72.75
21.55,72.75
21.65,72.75
21.75,72.75
21.85,72.75
21.95,72.75
22.05,72.75
22.15,72.75
22.25,72.75
22.35,72.75
22.45,72.75
22.55,72.75
22.65,72.75
22.75,72.75
22.85,72.75
22.95,72.75
23.05,72.75
23.15,72.75
9.25,72.65
9.35,72.65
9.45,72.65
9.55,72.65
9.65,72.65
9.75,72.65
9.85,72.65
9.95,72.65
10.05,72.65
10.15,72.65
10.25,72.65
10.35,72.65
10.45,72.65
10.55,72.65
10.65,72.65
10.75,72.65
10.85,72.65
10.95,72.65
11.05,72.65
11.15,72.65
11.25,72.65
11.35,72.65
11.45,72.65
11.55,72.65
11.65,72.65
11.75,72.65
11.85,72.65
11.95,72.65
12.05,72.65
12.15,72.65
12.25,72.65
12.35,72.65
12.45,72.65
12.55,72.65
12.65,72.65
12.75,72.65
12.85,72.65
12.95,72.65
13.05,72.65
13.15,72.65
13.25,72.65
13.35,72.65
13.45,72.65
13.55,72.65
13.65,72.65
13.75,72.65
13.85,72.65
13.95,72.65
14.05,72.65
14.15,72.65
14.25,72.65
14.35,72.65
14.45,72.65
14.55,72.65
14.65,72.65
14.75,72.65
14.85,72.65
14.95,72.65
15.05,72.65
15.15,72.65
15.25,72.65
15.35,72.65
15.45,72.65
15.55,72.65
15.65,72.65
15.75,72.65
15.85,72.65
15.95,72.65
16.05,72.65
16.15,72.65
16.25,72.65
16.35,72.65
16.45,72.65
16.55,72.65
16.65,72.65
16.75,72.65
16.85,72.65
16.95,72.65
17.05,72.65
17.15,72.65
17.25,72.65
17.35,72.65
17.45,72.65
17.55,72.65
17.65,72.65
17.75,72.65
17.85,72.65
17.95,72.65
18.05,72.65
18.15,72.65
18.25,72.65
18.35,72.65
18.45,72.65
18.55,72.65
18.65,72.65
18.75,72.65
18.85,72.65
18.95,72.65
19.05,72.65
19.15,72.65
19.25,72.65
19.35,72.65
19.45,72.65
19.55,72.65
19.65,72.65
19.75,72.65
19.85,72.65
19.95,72.65
20.05,72.65
20.15,72.65
20.25,72.65
20.35,72.65
20.45,72.65
20.55,72.65
20.65,72.65
20.75,72.65
20.85,72.65
20.95,72.65
21.05,72.65
21.15,72.65
21.25,72.65
21.35,72.65
21.45,72.65
21.55,72.65
21.65,72.65
21.75,72.65
21.85,72.65
21.95,72.65
22.05,72.65
22.15,72.65
22.25,72.65
22.35,72.65
22.45,72.65
22.55,72.65
22.65,72.65
22.75,72.65
22.85,72.65
22.95,72.65
23.05,72.65
23.15,72.65
23.25,72.65
23.35,72.65
23.45,72.65
23.55,72.65
23.65,72.65
23.75,72.65
23.85,72.65
23.95,72.65
24.05,72.65
8.65,72.5500000000001
8.75,72.5500000000001
8.85,72.5500000000001
8.95,72.5500000000001
9.05,72.5500000000001
9.15,72.5500000000001
9.25,72.5500000000001
9.35,72.5500000000001
9.45,72.5500000000001
9.55,72.5500000000001
9.65,72.5500000000001
9.75,72.5500000000001
9.85,72.5500000000001
9.95,72.5500000000001
10.05,72.5500000000001
10.15,72.5500000000001
10.25,72.5500000000001
10.35,72.5500000000001
10.45,72.5500000000001
10.55,72.5500000000001
10.65,72.5500000000001
10.75,72.5500000000001
10.85,72.5500000000001
10.95,72.5500000000001
11.05,72.5500000000001
11.15,72.5500000000001
11.25,72.5500000000001
11.35,72.5500000000001
11.45,72.5500000000001
11.55,72.5500000000001
11.65,72.5500000000001
11.75,72.5500000000001
11.85,72.5500000000001
11.95,72.5500000000001
12.05,72.5500000000001
12.15,72.5500000000001
12.25,72.5500000000001
12.35,72.5500000000001
12.45,72.5500000000001
12.55,72.5500000000001
12.65,72.5500000000001
12.75,72.5500000000001
12.85,72.5500000000001
12.95,72.5500000000001
13.05,72.5500000000001
13.15,72.5500000000001
13.25,72.5500000000001
13.35,72.5500000000001
13.45,72.5500000000001
13.55,72.5500000000001
13.65,72.5500000000001
13.75,72.5500000000001
13.85,72.5500000000001
13.95,72.5500000000001
14.05,72.5500000000001
14.15,72.5500000000001
14.25,72.5500000000001
14.35,72.5500000000001
14.45,72.5500000000001
14.55,72.5500000000001
14.65,72.5500000000001
14.75,72.5500000000001
14.85,72.5500000000001
14.95,72.5500000000001
15.05,72.5500000000001
15.15,72.5500000000001
15.25,72.5500000000001
15.35,72.5500000000001
15.45,72.5500000000001
15.55,72.5500000000001
15.65,72.5500000000001
15.75,72.5500000000001
15.85,72.5500000000001
15.95,72.5500000000001
16.05,72.5500000000001
16.15,72.5500000000001
16.25,72.5500000000001
16.35,72.5500000000001
16.45,72.5500000000001
16.55,72.5500000000001
16.65,72.5500000000001
16.75,72.5500000000001
16.85,72.5500000000001
16.95,72.5500000000001
17.05,72.5500000000001
17.15,72.5500000000001
17.25,72.5500000000001
17.35,72.5500000000001
17.45,72.5500000000001
17.55,72.5500000000001
17.65,72.5500000000001
17.75,72.5500000000001
17.85,72.5500000000001
17.95,72.5500000000001
18.05,72.5500000000001
18.15,72.5500000000001
18.25,72.5500000000001
18.35,72.5500000000001
18.45,72.5500000000001
18.55,72.5500000000001
18.65,72.5500000000001
18.75,72.5500000000001
18.85,72.5500000000001
18.95,72.5500000000001
19.05,72.5500000000001
19.15,72.5500000000001
19.25,72.5500000000001
19.35,72.5500000000001
19.45,72.5500000000001
19.55,72.5500000000001
19.65,72.5500000000001
19.75,72.5500000000001
19.85,72.5500000000001
19.95,72.5500000000001
20.05,72.5500000000001
20.15,72.5500000000001
20.25,72.5500000000001
20.35,72.5500000000001
20.45,72.5500000000001
20.55,72.5500000000001
20.65,72.5500000000001
20.75,72.5500000000001
20.85,72.5500000000001
20.95,72.5500000000001
21.05,72.5500000000001
21.15,72.5500000000001
21.25,72.5500000000001
21.35,72.5500000000001
21.45,72.5500000000001
21.55,72.5500000000001
21.65,72.5500000000001
21.75,72.5500000000001
21.85,72.5500000000001
21.95,72.5500000000001
22.05,72.5500000000001
22.15,72.5500000000001
22.25,72.5500000000001
22.35,72.5500000000001
22.45,72.5500000000001
22.55,72.5500000000001
22.65,72.5500000000001
22.75,72.5500000000001
22.85,72.5500000000001
22.95,72.5500000000001
23.05,72.5500000000001
23.15,72.5500000000001
23.25,72.5500000000001
23.35,72.5500000000001
23.45,72.5500000000001
23.55,72.5500000000001
23.65,72.5500000000001
23.75,72.5500000000001
23.85,72.5500000000001
23.95,72.5500000000001
24.05,72.5500000000001
24.15,72.5500000000001
24.25,72.5500000000001
24.35,72.5500000000001
24.45,72.5500000000001
24.55,72.5500000000001
24.65,72.5500000000001
24.75,72.5500000000001
24.85,72.5500000000001
24.95,72.5500000000001
8.05,72.4500000000001
8.15,72.4500000000001
8.25,72.4500000000001
8.35,72.4500000000001
8.45,72.4500000000001
8.55,72.4500000000001
8.65,72.4500000000001
8.75,72.4500000000001
8.85,72.4500000000001
8.95,72.4500000000001
9.05,72.4500000000001
9.15,72.4500000000001
9.25,72.4500000000001
9.35,72.4500000000001
9.45,72.4500000000001
9.55,72.4500000000001
9.65,72.4500000000001
9.75,72.4500000000001
9.85,72.4500000000001
9.95,72.4500000000001
10.05,72.4500000000001
10.15,72.4500000000001
10.25,72.4500000000001
10.35,72.4500000000001
10.45,72.4500000000001
10.55,72.4500000000001
10.65,72.4500000000001
10.75,72.4500000000001
10.85,72.4500000000001
10.95,72.4500000000001
11.05,72.4500000000001
11.15,72.4500000000001
11.25,72.4500000000001
11.35,72.4500000000001
11.45,72.4500000000001
11.55,72.4500000000001
11.65,72.4500000000001
11.75,72.4500000000001
11.85,72.4500000000001
11.95,72.4500000000001
12.05,72.4500000000001
12.15,72.4500000000001
12.25,72.4500000000001
12.35,72.4500000000001
12.45,72.4500000000001
12.55,72.4500000000001
12.65,72.4500000000001
12.75,72.4500000000001
12.85,72.4500000000001
12.95,72.4500000000001
13.05,72.4500000000001
13.15,72.4500000000001
13.25,72.4500000000001
13.35,72.4500000000001
13.45,72.4500000000001
13.55,72.4500000000001
13.65,72.4500000000001
13.75,72.4500000000001
13.85,72.4500000000001
13.95,72.4500000000001
14.05,72.4500000000001
14.15,72.4500000000001
14.25,72.4500000000001
14.35,72.4500000000001
14.45,72.4500000000001
14.55,72.4500000000001
14.65,72.4500000000001
14.75,72.4500000000001
14.85,72.4500000000001
14.95,72.4500000000001
15.05,72.4500000000001
15.15,72.4500000000001
15.25,72.4500000000001
15.35,72.4500000000001
15.45,72.4500000000001
15.55,72.4500000000001
15.65,72.4500000000001
15.75,72.4500000000001
15.85,72.4500000000001
15.95,72.4500000000001
16.05,72.4500000000001
16.15,72.4500000000001
16.25,72.4500000000001
16.35,72.4500000000001
16.45,72.4500000000001
16.55,72.4500000000001
16.65,72.4500000000001
16.75,72.4500000000001
16.85,72.4500000000001
16.95,72.4500000000001
17.05,72.4500000000001
17.15,72.4500000000001
17.25,72.4500000000001
17.35,72.4500000000001
17.45,72.4500000000001
17.55,72.4500000000001
17.65,72.4500000000001
17.75,72.4500000000001
17.85,72.4500000000001
17.95,72.4500000000001
18.05,72.4500000000001
18.15,72.4500000000001
18.25,72.4500000000001
18.35,72.4500000000001
18.45,72.4500000000001
18.55,72.4500000000001
18.65,72.4500000000001
18.75,72.4500000000001
18.85,72.4500000000001
18.95,72.4500000000001
19.05,72.4500000000001
19.15,72.4500000000001
19.25,72.4500000000001
19.35,72.4500000000001
19.45,72.4500000000001
19.55,72.4500000000001
19.65,72.4500000000001
19.75,72.4500000000001
19.85,72.4500000000001
19.95,72.4500000000001
20.05,72.4500000000001
20.15,72.4500000000001
20.25,72.4500000000001
20.35,72.4500000000001
20.45,72.4500000000001
20.55,72.4500000000001
20.65,72.4500000000001
20.75,72.4500000000001
20.85,72.4500000000001
20.95,72.4500000000001
21.05,72.4500000000001
21.15,72.4500000000001
21.25,72.4500000000001
21.35,72.4500000000001
21.45,72.4500000000001
21.55,72.4500000000001
21.65,72.4500000000001
21.75,72.4500000000001
21.85,72.4500000000001
21.95,72.4500000000001
22.05,72.4500000000001
22.15,72.4500000000001
22.25,72.4500000000001
22.35,72.4500000000001
22.45,72.4500000000001
22.55,72.4500000000001
22.65,72.4500000000001
22.75,72.4500000000001
22.85,72.4500000000001
22.95,72.4500000000001
23.05,72.4500000000001
23.15,72.4500000000001
23.25,72.4500000000001
23.35,72.4500000000001
23.45,72.4500000000001
23.55,72.4500000000001
23.65,72.4500000000001
23.75,72.4500000000001
23.85,72.4500000000001
23.95,72.4500000000001
24.05,72.4500000000001
24.15,72.4500000000001
24.25,72.4500000000001
24.35,72.4500000000001
24.45,72.4500000000001
24.55,72.4500000000001
24.65,72.4500000000001
24.75,72.4500000000001
24.85,72.4500000000001
24.95,72.4500000000001
25.05,72.4500000000001
25.15,72.4500000000001
25.25,72.4500000000001
25.35,72.4500000000001
25.45,72.4500000000001
25.55,72.4500000000001
25.65,72.4500000000001
25.75,72.4500000000001
25.85,72.4500000000001
7.55,72.3500000000001
7.65,72.3500000000001
7.75,72.3500000000001
7.85,72.3500000000001
7.95,72.3500000000001
8.05,72.3500000000001
8.15,72.3500000000001
8.25,72.3500000000001
8.35,72.3500000000001
8.45,72.3500000000001
8.55,72.3500000000001
8.65,72.3500000000001
8.75,72.3500000000001
8.85,72.3500000000001
8.95,72.3500000000001
9.05,72.3500000000001
9.15,72.3500000000001
9.25,72.3500000000001
9.35,72.3500000000001
9.45,72.3500000000001
9.55,72.3500000000001
9.65,72.3500000000001
9.75,72.3500000000001
9.85,72.3500000000001
9.95,72.3500000000001
10.05,72.3500000000001
10.15,72.3500000000001
10.25,72.3500000000001
10.35,72.3500000000001
10.45,72.3500000000001
10.55,72.3500000000001
10.65,72.3500000000001
10.75,72.3500000000001
10.85,72.3500000000001
10.95,72.3500000000001
11.05,72.3500000000001
11.15,72.3500000000001
11.25,72.3500000000001
11.35,72.3500000000001
11.45,72.3500000000001
11.55,72.3500000000001
11.65,72.3500000000001
11.75,72.3500000000001
11.85,72.3500000000001
11.95,72.3500000000001
12.05,72.3500000000001
12.15,72.3500000000001
12.25,72.3500000000001
12.35,72.3500000000001
12.45,72.3500000000001
12.55,72.3500000000001
12.65,72.3500000000001
12.75,72.3500000000001
12.85,72.3500000000001
12.95,72.3500000000001
13.05,72.3500000000001
13.15,72.3500000000001
13.25,72.3500000000001
13.35,72.3500000000001
13.45,72.3500000000001
13.55,72.3500000000001
13.65,72.3500000000001
13.75,72.3500000000001
13.85,72.3500000000001
13.95,72.3500000000001
14.05,72.3500000000001
14.15,72.3500000000001
14.25,72.3500000000001
14.35,72.3500000000001
14.45,72.3500000000001
14.55,72.3500000000001
14.65,72.3500000000001
14.75,72.3500000000001
14.85,72.3500000000001
14.95,72.3500000000001
15.05,72.3500000000001
15.15,72.3500000000001
15.25,72.3500000000001
15.35,72.3500000000001
15.45,72.3500000000001
15.55,72.3500000000001
15.65,72.3500000000001
15.75,72.3500000000001
15.85,72.3500000000001
15.95,72.3500000000001
16.05,72.3500000000001
16.15,72.3500000000001
16.25,72.3500000000001
16.35,72.3500000000001
16.45,72.3500000000001
16.55,72.3500000000001
16.65,72.3500000000001
16.75,72.3500000000001
16.85,72.3500000000001
16.95,72.3500000000001
17.05,72.3500000000001
17.15,72.3500000000001
17.25,72.3500000000001
17.35,72.3500000000001
17.45,72.3500000000001
17.55,72.3500000000001
17.65,72.3500000000001
17.75,72.3500000000001
17.85,72.3500000000001
17.95,72.3500000000001
18.05,72.3500000000001
18.15,72.3500000000001
18.25,72.3500000000001
18.35,72.3500000000001
18.45,72.3500000000001
18.55,72.3500000000001
18.65,72.3500000000001
18.75,72.3500000000001
18.85,72.3500000000001
18.95,72.3500000000001
19.05,72.3500000000001
19.15,72.3500000000001
19.25,72.3500000000001
19.35,72.3500000000001
19.45,72.3500000000001
19.55,72.3500000000001
19.65,72.3500000000001
19.75,72.3500000000001
19.85,72.3500000000001
19.95,72.3500000000001
20.05,72.3500000000001
20.15,72.3500000000001
20.25,72.3500000000001
20.35,72.3500000000001
20.45,72.3500000000001
20.55,72.3500000000001
20.65,72.3500000000001
20.75,72.3500000000001
20.85,72.3500000000001
20.95,72.3500000000001
21.05,72.3500000000001
21.15,72.3500000000001
21.25,72.3500000000001
21.35,72.3500000000001
21.45,72.3500000000001
21.55,72.3500000000001
21.65,72.3500000000001
21.75,72.3500000000001
21.85,72.3500000000001
21.95,72.3500000000001
22.05,72.3500000000001
22.15,72.3500000000001
22.25,72.3500000000001
22.35,72.3500000000001
22.45,72.3500000000001
22.55,72.3500000000001
22.65,72.3500000000001
22.75,72.3500000000001
22.85,72.3500000000001
22.95,72.3500000000001
23.05,72.3500000000001
23.15,72.3500000000001
23.25,72.3500000000001
23.35,72.3500000000001
23.45,72.3500000000001
23.55,72.3500000000001
23.65,72.3500000000001
23.75,72.3500000000001
23.85,72.3500000000001
23.95,72.3500000000001
24.05,72.3500000000001
24.15,72.3500000000001
24.25,72.3500000000001
24.35,72.3500000000001
24.45,72.3500000000001
24.55,72.3500000000001
24.65,72.3500000000001
24.75,72.3500000000001
24.85,72.3500000000001
24.95,72.3500000000001
25.05,72.3500000000001
25.15,72.3500000000001
25.25,72.3500000000001
25.35,72.3500000000001
25.45,72.3500000000001
25.55,72.3500000000001
25.65,72.3500000000001
25.75,72.3500000000001
25.85,72.3500000000001
25.95,72.3500000000001
26.05,72.3500000000001
26.15,72.3500000000001
26.25,72.3500000000001
26.35,72.3500000000001
26.45,72.3500000000001
26.55,72.3500000000001
26.65,72.3500000000001
26.75,72.3500000000001
7.45,72.2500000000001
7.55,72.2500000000001
7.65,72.2500000000001
7.75,72.2500000000001
7.85,72.2500000000001
7.95,72.2500000000001
8.05,72.2500000000001
8.15,72.2500000000001
8.25,72.2500000000001
8.35,72.2500000000001
8.45,72.2500000000001
8.55,72.2500000000001
8.65,72.2500000000001
8.75,72.2500000000001
8.85,72.2500000000001
8.95,72.2500000000001
9.05,72.2500000000001
9.15,72.2500000000001
9.25,72.2500000000001
9.35,72.2500000000001
9.45,72.2500000000001
9.55,72.2500000000001
9.65,72.2500000000001
9.75,72.2500000000001
9.85,72.2500000000001
9.95,72.2500000000001
10.05,72.2500000000001
10.15,72.2500000000001
10.25,72.2500000000001
10.35,72.2500000000001
10.45,72.2500000000001
10.55,72.2500000000001
10.65,72.2500000000001
10.75,72.2500000000001
10.85,72.2500000000001
10.95,72.2500000000001
11.05,72.2500000000001
11.15,72.2500000000001
11.25,72.2500000000001
11.35,72.2500000000001
11.45,72.2500000000001
11.55,72.2500000000001
11.65,72.2500000000001
11.75,72.2500000000001
11.85,72.2500000000001
11.95,72.2500000000001
12.05,72.2500000000001
12.15,72.2500000000001
12.25,72.2500000000001
12.35,72.2500000000001
12.45,72.2500000000001
12.55,72.2500000000001
12.65,72.2500000000001
12.75,72.2500000000001
12.85,72.2500000000001
12.95,72.2500000000001
13.05,72.2500000000001
13.15,72.2500000000001
13.25,72.2500000000001
13.35,72.2500000000001
13.45,72.2500000000001
13.55,72.2500000000001
13.65,72.2500000000001
13.75,72.2500000000001
13.85,72.2500000000001
13.95,72.2500000000001
14.05,72.2500000000001
14.15,72.2500000000001
14.25,72.2500000000001
14.35,72.2500000000001
14.45,72.2500000000001
14.55,72.2500000000001
14.65,72.2500000000001
14.75,72.2500000000001
14.85,72.2500000000001
14.95,72.2500000000001
15.05,72.2500000000001
15.15,72.2500000000001
15.25,72.2500000000001
15.35,72.2500000000001
15.45,72.2500000000001
15.55,72.2500000000001
15.65,72.2500000000001
15.75,72.2500000000001
15.85,72.2500000000001
15.95,72.2500000000001
16.05,72.2500000000001
16.15,72.2500000000001
